623;"كتاب تقريبا لا يعالج اي شيء جديد 
كل سطر تقريبا مكرر من محاضرات او كتب التنمية الذاتية ";N
624;"العنوان هو الشيء الوحيد الجذاب في هذا الكتاب
سطحي و تقريري و ممنهج و كمالي
محاضرة مملة لا تطرح حلولا بل تعدد تصانيف و توصيفات ساذجة فشلت في تنقيب عمق الذات البشرية. 
خيبة أملي كبيرة";N
625;"للآسف ..عدم نضوج الفكرة و تكاملها واضح جداً بهذا العمل،الانتهاء من قراءة كتاب دون الخروج بفكرة أو الاستزادة و الاستفادة من أي معلومة هو ضياع للوقت و خسارة كبيرة ... :(
بالإضافة إلى المشاكل في التكرار و الإسهاب المملل";N
626;"عندما يكون معظم الشباب بعيدا عن الكتاب و جل اولوياته هي العبث و تبذير الوقت ... عندما يكون أول كتاب يقرأوه هو كتاب من هذا النوع فلا يجب ان نستغرب النجاح الذي حققه.. اتحدى ان تجد من بين الذين أعطوا هذا الكتاب تقييما جيدا قارئا حقيقيا
";N
627;"تجربة لا بأس بها.. إسم جذاب.. لا يصلح أن يكون كتاب.. هو عبارة عن رأي الكاتب بالحياة، أشبه بخواطر.. رأي الكاتب بالنمطيون و الألم و ما شابه، أي إجتهاد شخصي حاول فيه الكاتب إظهار جانب عميق مصطنع بعض الشيء
";N
628;"هناك كتب تأخذ ضجة بين القُرَّاء لفرط روعتها ، هذا أحد الكتب الذي أدرجته في قائمة القراءة لهذه السنة ، و لكن ما أن أنهيت قراءته تيقنت أن رأي الغالبية ليس بالضرورة يكون صحيح 
أخذ شهرة مبالغ فيه ، و أنا وجدت أنه مجرد حشو كلام لا يسمن و لا يغني من جوع";N
629;"هذا الكتاب عبارة عن إنشاء و قطع تعبير. أنا على وشك أن أتعهد بعدم قراءة أي كتاب انشائي لأي صحفي. هذه تجربتي الثالثة و قد تكون الأخيرة. باختصار .. لم يأت بجديد
";N
630;"أعتقد بأن الكاتب متأثر بالغرب أكثر من اللازم , و يعاني من نزعة حب الذات و كثرة مدحها و الحديث عنها .
افضل أن أنهك عقلي على أن أكمل هذا الهراء ...
";N
631;"ماهو سر الضجة حول هذا الكتاب لا اعلم ؟؟ بعض الوقفات مملة للغاية ليست اكثر من مجرد سرد للكلام اعجبتني بعض التجارب لكن محاولة الوصول الى قلب القاريء بدت مبالغة كبيرة 
";N
632;"لا أعرف كيف أصف الكتاب صراحة .. لكن يمكنني أن أقول أنها عبارة عن خواطر الكاتب جمعها في كتاب .. و أعطى للكتاب عنوان مثير يجذب القراء و لكنه لا يمد لمحتواه بصلة
كتاب لا أنصح بقراءته .. 
كتاب لم يعجبني فيه شيء إلا مقدمته 
لم تعجبني نظرة الكاتب الدونية لوطنه و اشادته بدول الغرب .. ";N
633;"سبب تقييمي بنجمة واحدة فقط .. فهي لاعترافي بإعجابي بقليل جدا من الأفكار المطروحة .. و لكن هذا لا يمنع من أنه كتاب أصابني بالملل لكثرة المفردات المبالغ فيها و طريقة إبداء الكاتب لرأيه و هي طريقة الفرض لا السرد.
";N
634;هراء;N
635;كل ما استطيع ان اقول عنه هو انه اشبه بلعبة قطار الموت او الافعوانية تقلبك و تدور بك وتنعطف بك لليمين و الشمال و في النهاية تعود بك للنقطة التي كنت فيها.;N
636;"قرأت الخمسين صفحة الأولى, و لم أجد فيه ما يشد الانتباه أو يجلب متعة أو يستحق الوقت.
كان واضحًا محاولة الاستطراد و كأن الكاتب كان مُجبرًا على عدد من الصفحات أو الكلمات.";N
637;"حاولت كثيرًا أن أصل لما يريده الكاتب فلم أتمكن، لذلك لم أكمله.
";N
638;"تعلمت شيئا واحد من هذا الكتاب
ليس كل مايمدحه الناس يستحق المدح
الكتاب أخذ أكبر من حجمه بكثير.";N
639;"الكتاب لا يحمل جديد لا من ناحية الأسلوب أو الموضوع. علق على مواضيع في المجتمع العربي و لكنه اكتفى بذكرها ثم الانطلاق تكلفات لغوية و اسهاب في الحديث، لا يقدم و ليؤخر.
";N
640;"بعد الضجة التي احدثها الكتاب قررت الاطلاع عليه ،، الآن أشعر بالغبن ، ربما عزائي أن المؤلف تبرع بعائد الكتاب
";N
641;"لا يستحق حتى النجمة .. كعادة الكتب الشهيرة..
سطحي، فارغ، يناقض فيه الكاتب نفسه مرات عدة..";N
642;"نجمة أو نجمتين لبساطة الاسلوب ، الضجة الإعلامية التي حصل عليها كانت أكبر من حجمه !
لم أستطيع حتى إكماله
";N
643;"مجموعة من أفكار التنمية البشرية المعاد صياغتها بطريقة غير إبداعية
تكرار ﻻ طائل منه
هذا شخص قارئ ليس بكاتب";N
644;لا ادري ان كان هذا الكتاب يستحق كل تلك الضجة الاعلامية !!، مواضيع متكررة و مجموعة مقالات لم اكمل قراءتها .. لم ينل اعجابي ربما لأن هذا النوع من المقالات لا تتناسب مع ذوقي.;N
645;برأيي الشي الوحيد الذي ساهم في نجاح الكتاب و انتشاره هو العنوان ،،عدا ذلك فيما يخص المحتوى بالنسبة لي هو عبارة عن مجموعة مقالات ؟ خواطر ؟ كما أن المواضيع غالبا ما تفقد الترابط بينها;N
646;"لم أشتري نسخة من الكتاب لاني دائماً اخاف من الكتب التي تثير ضجة اعلامية، فقرأته أونلاين و ما لبثت أن عرفت أن مخاوفي في محلها، فحمدت الله اني لم اشتريه! 
تفاهة";N
647;"افشل ما قرأت
";N
648;حقيقة صدمت بالكتاب.بعد الدعاية اﻻعلامية الكبيرة له.ربما مقالة او مقالتين هي التي افادتني اما الباقي كلام مكرر بشكل اخر،لم تطرح به افكار جديدة.;N
649;"لم استطع متابعة قراءة الكتاب , فيه من الابتذال و محاولة استخدام التعبيرات العميقة ادبيا و فكريا في غير محلها المناسب.
عنوان الكتاب و فكرته تثير الاهتمام , و للأمانة الأفكار المطروحة في الكتاب قد تكون مهمة نوعاً ما .. لكن طريقة الطرح و الاسلوب لم يتركا لي فرصة لأكمل الكتاب";N
650; لم يستحق الكتاب كل ذلك من عدد الطبعات و تلك الضجة;N
651;"مضيعة للوقت ... هذا الكتاب الذي أثار ضجة بشكل لا يطاق جعلني أؤمن بأن معايير النجاح بالدول العربية مبنية على العلاقات أكثر من أي عامل أخر ... لم يضف هذا الكتاب شيء على حياتي سوى تأكيدي على أن العرب منبع الفلسفة التافهة و الإنتقاد ...
";N
652;"أسواء كتاب قرأته اذا وجد اقل من نجمة لكنت أعطيته لهذا الكتاب
فببساطة انت لا تعلم ما يود الكاتب إيصاله للقارئ 
الكتاب عبارة عن مجموعة خواطر او مقالات ليس لها اي هدف او فكرة 
هذا اضافة لوجود بعض التناقضات 
و عنوان الكتاب الذي لا يمد بصلة بمحتواه";N
653;"في بداية كل عنوان يبدا الشغف للقراءة و اذا بي انصدم من المحتوى ،،،، لغة بسيطة تخلو من اي تشبيه مجازي 
،،،باختصار المحتوى غير متلائم مع العنوان و العنوانين الداخلية و القصص الواردة متوقعة و مالوفة ،،،";N
654;"لم يعحبني ..
الكتاب لا يتمحور حول فكرة واحدة معينة. .احسست الكاتب انتقل من موضوع لآخر في الكتاب دون فهمي حقيقة الرابط بين المواضيع.
عنوان الكتاب ملفت و هذا ما جعلني أتأمل في الأفضل قبل قراءة الكتاب و لكن للأسف خاب ظني .";N
655;"هذا الكتاب مجرد مقلب (لا يحتوي على علم و معلومات مفيدة) 
لا انصح أحدا بقراءته. ";N
656;"ممل
";N
657;"لم استطع انهاء الكتاب.
لاعلم لماذا ؟يمكن يعود السبب لعدم اهتمامي بهذا النوع من الكتب. 
و لكن سوف اعطي الكتاب فرصة بان اقرأه مرة اخرى و لا اعلم متى!!";N
658;"لغاية الان الكتاب بسيط معلومات -ان وجدت- بسيطة ، افكار مترتبة بنسق سهل اعتيادي جدا.. استمر بالقراءة فقط لان الكتاب خفيف و أملا للحصول على سبب من اسباب شهرة هذا الكتاب ..
";N
659;"للأسف هذا الكتاب أخذ صخب اكثر من حجمه، لم استطع إكمال اولى صفحاته.
";N
660;"لا يستحق كل هذه الضجة مع احترامي للكاتب
";N
661;"كتاب مبالغ فيه جدا من وجهة نظري
";N
662;"اسم جذاب + أفكار مكررة
";N
663;"كلما فكرت أن اشتري كتاب لضجة أحدثها سأتذكر هذا الكتاب .
";N
664;"الكتاب مجموعة مقالات و هذا الأسلوب غير محبب لدي لأنه يمتلئ بالعموميات و لا يوجد تركيز على فكرة معينة ، يميل الكاتب إلى نقد المجتمع العربي كالمعتاد يناقض نفسه في قضية الأمثال .
";N
665;"مُمل ،
قرأت النصف الأول و مررت على الباقي ، نظرتي لهذا الكتاب كانت قد تجاوزت ما هو عليه في الواقع
";N
666;"كتاب يتناول الافكار بسطحية اشبه بدردشة لا تضيف الا القليل جدا للقارئ. الكتاب لا يستحق الدنانير التي دفعتها لاجله. لا اعرف سبب الشهرة التي لفتت نظري للكتاب. حملة اعلامية جيدة؟!.. ربما... لا اكثر.
";N
667;"كتاب عادي جدا مجموعة من المقالات لا ادري لم كل هذه الضجة الاعلامية المصاحبة له
";N
668;"كتاب بسيط عبارة عن مقالات نوعا ما غير مترابطة ... كتاب سلس لمن يجد صعوبة في قراءة الكتب ، و لكنه غير مجدي كثيرا الا اخر كم مقالة اجدها ملهمة
";N
669;"مقالات سطحية و ساذجة
الكتاب لا يحمل أي قيمة تذكر أو فكر
مجموعة من الجمل التشجيعية المحفوظة و قليل من الأمثال و أبيات الشعر يربط بينها بعض التناسق لا أكثر";N
670;"لم اكمل الكتاب..
المواضيع تحتاج ربط.. فيه الكثير من التناقض.. :/";N
671;"هو كتاب يجمع مقالات قصيرة مسلية و فارغة من اي محتوى جدي ..
";N
672;"كتاب ممل جدا حتى اني مررت على كثير من الصفحات مرورا
";N
673;"كنت متحمسا لقراءة الكتاب و لكن من بعد اول عشر صفحات بدأت في القراءة السريعة و التنقل بين القطع و من ثم الصفحات و بعدها اقفلته و لم ارغب في قراءة المزيد 
عنوان مبهر و لكن لا فائدة";N
674;"كتاب تقليدي جداً...العنوان لا علاقة له بما هو داخل الكتاب.
";N
675;"عادي جداً ! .. و ممل في بعضه ! ..
لم يكن من داع لكل هذه الضجّة الإعلامية التي أُثيرت لأجله ! ..";N
676;"لم أستطع إكماله .. لا أعلم لماذا و لكن ما اتذكره انني أغلقت الكتاب بعد الصفحات الأولى التي لا أتذكر محتواها ! برأي الكتاب أخذ ضجة لا يستحقها .. رأي شخصي
";N
677;"مواضيع مستهلكة 
.. و لا جديد .. 
بالنسبة لي على الاقل !";N
678;"لا اعرف ما السر في اشتهار الكتاب هو اقل ما يقال عنه كتابة عادية لرجل يعبر عن اراءه فقط .. الكتاب لا يرقي للمستوى
";N
679;"لم يرق لذائقتي
";N
680;"ليس كما توقعت!
";N
681;"لم أبلى بسوء الاختيار منذ زمن.
ما هذا الهراء ؟!!! سيء و سخيف.";N
682;"لم يجذبني لأتابع القراءة و لم أجد له هدف و لا تصنيف؛ و لازلت أتساءل عن نوع هذا الكتاب من بين الكتب، هل هو مقالات أم شيء آخر؟
";N
683;سطحي;N
684;"ملاني الكتاب بالملل ، فلم أنتقل من صفحة لأُخرى الا أصابني النُعاس.
";N
685;"الكتاب سئ و كانت صدمة ان ارى هذا الكتاب الذي احدث ضجة و الكل يمدحه بهذا المحتوى الضعيف 
و لكن كما قالو الاناء الفارغ يحدث ضجة.";N
686;"!حاولت مراراً تقّبُل الكتاب
فمع كامل احترامي لأحمد حلمي كفنان ناجح في مجاله، هو كاتب فاشل في نظري..
المشكلة الأكبر في أسلوبه انه يُشعر القارئ بمدى معاناته في تجميع الأفكار، أنا كنت مشفقة عليه أكثر من إعجابي بطريقة سرده.
سخيف الحقيقة!";N
687;"اكتسب شهرته من اسم مؤلفه
حاول ان يرمي بدلوه في بئر الادب الساخر، لكن يبدو ان الحبل الذي استخدمه كان قصيرا جدا فلم يخرج إلا بالقليل و ربما خرج فارغا !!
لا ادري ضمن أي فرع قد يصنف هذا الكتاب كما اني نادم على قراءتي لبعض المقالات التي لم اخرج منها باي فائدة..
قد تكون في بعض المقالات بعض الافكار الجميلة الا ان طريقة عرضها لم تكن موفقة";N
688;"شعرت انه كتاب لمبتدىء غير مفيد فقط بعض الضحكات تنطلق من قراءة بعض المواقف
";N
689;"لا يستحق الوقت الذى ضاع من أجل قراءته
";N
690;"كتاب سخيف.. كرهته فعلا و ندمت على تضييع وقتي فيه.. مليء بقدر كبير من الفذلكة و التظرف و الكلام الفارغ الذي كتب خصيصا لحشو الصفحات ليس إلا و ربما على حلمي ألا يعيد التجربة
";N
691;كتاب سيء بكل ما تحمله الكلمة من معني. الاسلوب ركيك و المواضيع تافهة;N
692;"كتاب احتوى بعض المعاني الجميلة و لكن لم تعجبني ركاكته الشديدة و اللهجة العامية التي تحدث بها
";N
693;"مجموعة من المقالات السطحية القائمة على أحداث تافهة و ذكريات مختلقة .
";N
694;"ببساطة 
لم استطع اكماله !";N
695;"ببساطة الكتاب تافه
و النجمة الواحدة مكافأة لجرأته على مجرد التفكير في الكتابة لا أكثر";N
696;"كل منا مبدع في مجال ... و ليس معنى إبداعك في مجال أن تكون مبدعا في باقي المجالات !!
";N
697;"لغة معطوبة .. إملاء مزعج .. سرد مشرد .. !!
";N
698;الكتاب تافه و عقيم لأبعد الحدود, لم يقدم جديد لي في اي شىء, أسلوب ساذج جداّ و مقالات في منتهى السخافة, طفل في الصف الأول الأعدادى يستطيع أن يكتب بهذه الطريقة, طريقة ساذجة جداً في مط الكلام!;N
699;"المقالات أساساً سطحية و لا تستحق عناء جمعها و نشرها .. 
و لا تستحق عناء شرائها .. 
..
للأسف .. 
لم يعجبني الكتاب .. 
..
عجبتني المحاولة ";N
700;ككاتب  فاشل  في نظري .;N
701;"كان للدعاية دور في نشر هذا المطبوع التافه و السخيف ،فلا أستطيع تسميته بكتاب. 
";N
702;"كنت أتمنى لو كان بالعربية الفصحى.. لغتنا الأم..
لا أحبذ كتابة كتاب و طبعه و نشره و هو لا يحتوي سوى العامية..
كنت متفائلة جداً و مترقبة للمضمون و لكنني خذلت..";N
703;"مجموعة مقالات مجمعة , الملل و الطرافة متساويان في هذا الكتاب 
قرأته فضول نظراً للكاتب و لم يبهرني مثلما كنت امل .";N
704;"لم أكملها
لا معاني و لا أسلوب، و مكتوبة بالعامية !";N
705;"مقالات ساخرة من هنا و هناك، غير لطيفة و أفكارها تقليدية و مشبعة بعواطف قومية و غيرها، أشبه بحوار لفيلم مصري بصوت أحمد حلمي، لا أكثر
";N
706;"حالة من الندم الشديد على الوقت الذي أضاعته هذه الهراءات ، أنا أصلا لا أتحمس لمشاهدة أفلامه ، ما الذي جعلني أقرأ كتابه السخيف ، تبا للفضول القاتل
";N
707;"مقالات لا تستحق ان توضع بكتاب إطلاقا .. من الممكن وجودها كمقالات في جريدة احق من ان يقال عنها ( كتاب ) حقيقي 
الكتاب يناسب من هم دون السابعة عشر من العمر اما دون ذلك فهو ليس له معنى ";N
708;"كتاب لا قيمة له 
تافه من حيث المحتوى 
أتمنى من كل قلبي أن تبقى أحمد حلمي, الممثل الذي نحبه و نقدره في أدواره السينمائية الرائعة ";N
709;"كتاب ركيك جداً لم استطع حتى ان اكمله
لافائدة منه ابداً لانه كتب و كأنه فيلم الاحداث كانه مسرحية";N
710;"أن تكون ممثلا مشهورا لا يعني بالضرورة أنك ستكون كاتبا ناجحا ! 
";N
711;"ساعة ضائعة من العمر
";N
712;"كيف يتم نشر مثل هذا السخف ..!!
";N
713;ليست كل الخواطر تصلح لأن تكون مقالا ، و ليست كل المقالات تصلح لأن تجمع في كتاب ، و ليست كل الكتب تصلح للقراءة !;N
714;"ندمت على قراءته جدا كتاب تافه
";N
715;"مع كامل تقديري للمجهود المبذول على هذا العمل ، إلا أنه يعتبر مضيعة للوقت ، و أنا نادم على اهدار وقتي في قراءته .
";N
716;"أسوأ كتاب قرأته في حياتي كتاب فاشل مع إعجابي بأحمد حلمي كممثل لكنه فاشل في الكتابة...
";N
717;"سيئة جدا
";N
718;"كتاب تافه، سطحي، غير مفيد و غير مجدي الى اقصى درجة.
";N
719;"لم استطع اكمال قراءة الكتاب ....
اسلوب رديء و كلام كثير بلا جدوى او موضوع مفيد";N
720;"من أسوأ ما قرأت في حياتي
";N
721;"ارحمونا يرحمكم الله
";N
722;"منتهى السخف و السذاجة لا يستحق ان يسمى كتاب ! ندمت لاني اضعت وقتي بقراءته
";N
723;"لهواة القراءة للتسلية .. لا يضيف جديد.. من الممكن ان تبتسم في بعض صفحاته
";N
724;":\ :\ ندمت اني قراته
";N
725;"كتاب ضعيف جدا و ركيك مع كامل احترامي لحلمي كممثل مبدع
";N
726;".....كتاب جيد الى حد ما
";N
727;"انت ممتاز في التمثيل أرجوك ابعد عن الكتابة
";N
728;"لم يعجبني
";N
729;"تقريبا لا يتسحق نجمة و لا اعتقد انه يصلح حتى كتاب
";N
730;"الكتاب ممل جدا ـ
أحمد حلمى بارع في التمثيل لكن في الكتابة لا ـ";N
731;"خسارة
!!!!!!!!!!!!!!!!!!!!!!!!";N
732;"بسيط خفيف ممتع لكن لم يضف لي شي جديد .
";N
733;للأسف لم أجد به ما يجذبني لاتمام قراءته... ملل وتكرار في الكلمات و الجمل دون مغزى... بداية اقل من متوسطة لأحمد حلمي.. أتمنى منه ان أراد إكمال أعماله الكتابية ان ينضج بها فكريا قبل طرحها للنشر.;N
734;"لم يكن كالأدب أو النقد الساخر ،،
لم يعجبني ..
";N
735;"كتاب عادي جدا
";N
736;ارى من وجهة نظري ان هذا الكتاب رائع  ;P
737;"في الحقيقة استغربت من تعليقات القراء حول هذا الكتاب كوني وجدته رائع و خفيف و لطيف بخفة دم و لطف احمد حلمي،انه يشعرني بالنقاء و اتمنى ان اقرأ له المزيد،كما احببته كثيرا.
";P
738;"مجموعة مقالات جميلة 
خفيفة 
و تحكي الواقع ";P
739;"كتابه لا يختلف كثيرآ عن افلامه المليئة بالمواقف المضحكة التي تدور داخل اطار المجتمع البسيط و بين ازقة الاحياء الشعبية و التي لا تخلو أحياننا من المواقف السياسية و أحزان الفقراء ....
";P
740;جميل جدا جدا ;P
741;"الحقيقة اكره الكتب التي تتكلم بالعامية لكن أسلوبه بالكتابة جميل جداً 
";P
742;"أعجبني جداً تسليطه الضوء على مشاكل واقعية تخص الشعب المصري بأسلوب أحمد حلمي الفكاهي و الطريف في الكتابة.
كتاب ممتع";P
743;"كتاب بسيط و خفيف وكوميدى
ليس ممل أبدا كتاب أكتر من رائع 
و صادق";P
744;"يناقش المجتمع بصورة جميلة و قريبة إلى القلب حيث أن القارئ لا يشعر بالملل و هذا ما تعودنا عليه من الأستاذ أحمد حلمي كممثل
";P
745;"رائع جميل أسلوبه و يتطرق الى مواضيع كثيرة تهم هذا الجيل
";P
746;"اسلوبه حلو و كوميدي اضحكني 
";P
747;"كتاب يستعرض مواقف إنسانية بطريقة كوميدية و لكنها تدعو إلى التأمل
";P
748;"تنوع متميز لمقالات تحملك الى أحداث مختلفة ..
احسنت ايها المبدع الكوميدي ..";P
749;"كتاب جدا مضحك و مكتوب بأسلوب جدا رائع 
استمتعت بالقراءة 
أعجبني أسلوب أحمد حلمي في الكتاب 
كانت مقالاته جدا مضحكة 
واقعية من مجتمعنا و مكتوبة بأسلوب ساخر 
في الحقيقة الكتاب يجعلك تفكر وتتفكر بكل مايجري حولك 
أنصح به";P
750;"كتاب بسيط جدا و رائع رائع اتمنى الجميع  ان يقرأه 
";P
751;"الكتاب اكثر من رائع بما فيه من افكار تم التعبير عنها بسلاسة و تلقائية شديدة و بوضوح كامل .
احسنت في توصيل احساسك و مشاعرك 
أتمنى ان تستمر في الكتابة و لا تتوقف و خصوصا كتابة القصائد الشعرية
";P
752;"كتب ببلاغة كاتب ادبي
و كتب بسخرية كومدية مضحكة
و كتب بعامية جميلة
وك تب باسلوب نثري متناسق الكتاب رائع
:)";P
753;اعجبنى جدا أسلوبه سهل ...;P
754;"أسلوب كتابة ساخر و كوميدي و بسيط، من أكتر الكتب التي حفزتني على الكتابة
";P
755;"كيفية التعمق في البساطة و عرض الأمور بطريقة مختلفة
رائع";P
756;"كتاب خفيف، لذيذ كخفة دم صاحبه، 
يحكي عن مواضيع عميقة بأسلوب عفوي ساخر، 
جميل جدًا";P
757;"كتاب لفنان و كاتب اعتذر عن الكتابة ! بسيط و سلسل جدا فيه من الكوميديا الباكية هنا و هناك و قليل من السياسة و كثير من المعاني الجميلة استمتعت جدا بقراءته ..
";P
758;"أنا قرأت الكتاب و اعجبني جدا و اعجبتني الطريقة المكتوب بها
";P
759;"كتاب أجمل مما توقعت
";P
760;"كتاب حلو و دمه خفيف اكملته في يومين و استمتعت جدا بقراءته
";P
761;تناول ساخر للواقع بطريقة جميلة , كتاب تقراه عندما تكون مهموم يفتح الجو.;P
762;"كتاب رائع معبر و تكفي الفطرة الحسنة التي ظهرت على لسان الكاتب
";P
763;"واقعي ، كوميدي ، مؤثر .. جميل جدا
";P
764;"بساطة الكلمات اصدق في ايصال التعبير
";P
765;"فقط أمتعتني قراءته
";P
766;"ابداع <3
";P
767;"كتاب أكثر من رائع .. ربما يكون أغلب محتواه بالعامية و لكن استفدت منه كثيرًا و من تجارب احمد وحلمي
";P
768;" كتاب جميل جدا
";P
769;"رائع، سلس و خفيف
";P
770;"رائع جدا وممتع .. يعرض قضايا بطريقة كوميدية و ساخرة ، فعلا استمعت جدا
";P
771;"كتاب رائع و بسيط في آن واحد ، دغدغة افكار ممتعة جدا 
";P
772;"كتاب أكثر من رائع
";P
773;"اعجبني كثيرا
واقعي جدا و قريب للقلب
";P
774;"شجعني على معاودة الكتابة مرة اخرى بعد انقطاع طويل ..
";P
775;"كتاب خفيف الروح ...عميق الفكر ...يحتمل اكثر من فكر 
استمتعت بتلقائيته و فلسفته البسيطة ...يستحق القراءة و الاقتناء :)
";P
776;"كتاب خفيف يجمع مقالات ذات طابع ساخر .. سبق و أن نشرها الكاتب في عموده الأسبوعي في إحدى الصحف المصرية. ما أعجبني في الكتاب هو صدق الطرح و تنوع الأفكار و بساطة الطرح و المعالجة.
";P
777;ظريف;P
778;"اسلوب الكتاب بسيط و سهل و دمه خفيف 
و يشير لقضايا في المجتمع بشكل مقبول للقاريء
";P
779;"اعجبتني بساطة الكلمات و عمق المدلول 
طريقة الكتابة جعلتني اريد ان اقرأ المزيد و المزيد 
كتاب مميز ، تميز بطريقة كتابته لم اقرأ مثلها في كتاب اخر ! ^_^
";P
780; كتاب بسيط و رائع و عميق بالمعاني في ما وراء السطور;P
781;"مقالات خفيفة و جميلة باسلوب مميز :)
";P
782;"كتاب خفيف.. يدل على خفة دم الكاتب..
مقالات لذيذة.. و أسلوب سهل و بسيط ";P
783;"اسلوب الكتاب مختلف لأن الكاتب مختلف لا يريد ان يتبع قوانين الكتابة المعروفة و هذا كان افضل بالنسبة لي
شكرا للمؤلف فلم اقهقه منذ زمن :)";P
784;"كتاب جيد استمتعت به كثيرا
";P
785;"كتاب خفيف الدم، و لو احببت ان تتفلسف فستجد فيه ما تستهويه
";P
786;"بسيط و ممتع و قريب للفهم و القلب ، اسلوب أحمد حلمي رائع في التمثيل و الكتابة
";P
787;"بساطة اسلوبه قريبة من القلب 
اعجبني";P
788;"الرواية لم تصلني ابدا طول صفحاتها
";N
789;"لن اكملها
";N
790;"لم أستطع إكمالها إلى النهاية 
مملة ، و سخيفة .";N
791;"رواية مملة و سيئة لأبعد الحدود.
";N
792;"مملة للغاية
";N
793;"عادية .. حبكة الرواية ليست كما يصفونها ، احببتُ مضمون الرواية فقط.
";N
794;"تفتقر القصة للتشويق، و للأمل، و للذكاء الأدبي و لكل شيءٍ جميل أبحث عنه في قصة أقرؤها. 
سيئة لأبعد الحدود. 
أكثر ما أساءني هو قتل الكاتب لبصيص الأمل الذي تخلل أحداث الرواية !!";N
795;"الحقيقة لم تعجبني الرواية ليست في مستوي الاسود يليق بك او تويا لا ادري لكن لم احس بالرغبة في إتمام قراءتها و لكني أنهيتها على كل حال قد يكون لأحداثها المملة او للمواقف المتوقعة لا ادري و لكن لم استمتع بقراءتها و للأسف لم اخرج بجديد
";N
796;"لم أستطع ان اكملها، بل حتى حذفتها
";N
797;"مملة و لا تستحق كل هذا التهليل..لا يوجد اي ابداع فيها
";N
798;"لم يرق لي هذا الكتاب
";N
799;"فكرة مميزة و مشوقة كانت تستحق ان تسرد بحبكة روائية اكبر و ترابط زمني . لم استطع تجاوز عتبة المائة صفحة !!!!
";N
800;"قصة عادية جدا و أسلوب الكاتب سهل لا توجد حبكة روائية. نهاية متوقعة.
";N
801;"بصراحة لم تعجبني هذه الرواية و استغرب كيف نالت البوكر ،، شعرت اني اشاهد دراما خليجية مملة، لغة ادبية رتيبة مع محاولات لاباس بها لاضفاء بعض الجوانب الثقافية
";N
802;"أتمنى أن أجد احدا لم تعجبه مثلي 
";N
803;"الكاتب اتبع اسلوب تشجيعي قوي  في بداية الرواية و بعدها خذل القارئ
";N
804;"ما ندمت يوما على القراءة قدر ندمي على اضاعة وقتي في مثل تلك الرواية التافهة التي لا اعلم من اين اتت شهرتها و كيف تم ترجمتها لعدة لغات !!
";N
805;"خيبة امل أخرى تضيفها البوكر إلى القائمة.
";N
806;"عاديه جدا  و مملة 
";N
807;"لا اعلم لماذا احدثت هذه الرواية كل هذه الضجة 
الرواية موضوعها انساني أكيد و لكن بسيطة جدا و أسلوبها عادي جدا ليست ذات اسلوب او لغة فريدة و ليست ذات حمولة فكرية او فلسفية او شاعرية او وصفية 
";N
808;"يناقش الكتاب مشكلة الانتماء و الهوية ... و هذه فكرة رائعة، لكن طريقة العرض بسيطة جدا، و الحبكة الروائية تخلو من التشويق ، يكثر من التكرار للأفكار و حتى العبارات مما يبعث على الملل ،لكن الكتاب ممتاز للمبتدئين في القراءة ، و لمحبي قراءة الروايات
";N
809;"للاسف لم تجذبني أبداً :(
";N
810;"اكملتها بصعوبة ، لم تعجبني ، رغم ان الكاتب له اسلوب جيد، لكن لها بعض النقائص
";N
811;"خيبة أمل كبيرة لا تستحق الضجة التي أحدثتها و لا جائزة البوكر أيضاً
";N
812;"الاسلوب و الصياغة جيد ،لكني وجدتها مملة بدرجة جعلتني لا استطيع حتي انهائها
";N
813;"قصة تصلح لمسلسل رمضاني .... مملة نوعاً ما
";N
814;"رواية جميلة لكن خذلت توقعاتي نسبة للجوائز التي حصلتها
";N
815;"قصة رديئة و ممطوطة و مبالغ فيها و مبتذلة بكل المقاييس.
";N
816;"الأسلوب كان يستفزني كثيرا لسطحيته فهو فعلا يليق ليكون أول عمل ادبي للكاتب
";N
817;"اعتقد ان رواية بهذا الحجم تحمل الكثير من التكرار و الملل في اغلب اجزائها
";N
818;"تقديم ممل
اسلوب سئ
تكرار ثم تكرار ثم تكرار لتفاصيل مملة";N
819;رواية غير قيمة .. اطال بصورة مستفزة في سرد الاحداث..;N
820;"طويلة جدا
ملل";N
821;"للأسف قرأتها
";N
822;"مملة لحد قاتل !
";N
823;"ليتني لم اقراها
";N
824;"اللغة الطاغية هي العامية المصرية 
و لم أرغب بإكمال قراءتها من كثرة سرد التفاصيل الغير مهمة و المملة";N
825;اضاعت وقتي ...أسلوب ردئ في سرد الأحداث;N
826;"أسلوب ركيك و غير مشوق 
اعتراضي على الاسلوب و ليس على المووضوع و لا الفكرة";N
827;"رواية ضعيفة للغاية، أسلوب ركيك و تكرار ممل و إطالة بدون داع.. قد تصلح كنشرة إرشادية بعد اختصارها إلى 20 صفحة على الأكثر..
";N
828;"اسلوب الكاتب مباشر جدا و عبارة عن سرد لاحداث فقط ...بصراحة رواية مملة
";N
829;"سخف.. هراء.. ملل منقطع النظير..
لا أعرف من السفاح الذي طاوعه قلبه على تسمية هذا الشيء رواية، لكنني أنصح بشراءها هدية لشخص تكرهه كل الكراهية، فهي كفيلة بدفعه للانتحار";N
830;الاحداث طويلة و مفصلة و فيها تكرار و شعرت بالملل ;N
